BLOCK_TIMESTAMP,BLOCK_ID,TX_ID,SIGNERS,SUCCEEDED,INDEX,EVENT_TYPE,PROGRAM_ID,INSTRUCTION,INNER_INSTRUCTION,FACT_EVENTS_ID,INSERTED_TIMESTAMP,MODIFIED_TIMESTAMP
2023-01-02 21:18:56.000,170504600,5gKJnuWCEdxtryYv9KtZPA6ejLfh6HuX5xvsJ741Mg84i1H8tdZNeCRY44d85S2SvAQdi47w2s5ziY7tt4GQ9eRT,"[""HfeFy4G9r77iyeXdbfNJjYw4z3NPEKDL6YQh3JzJ9s9f""]",true,5,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""HfeFy4G9r77iyeXdbfNJjYw4z3NPEKDL6YQh3JzJ9s9f"",""m24crrKFG5jw5ySpvb1k83PRFKVUgzTRm4uvK2WYZtX"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwdsaDGwBN3z1apYikfo3Ss6HExyFcjYWmV"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",b2aca40babf99750a2051bb4a98308ec,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 20:56:50.000,170502114,ZXD9YtFuEaNVudePLkow9bbLwQxYk6XdwxMowuLkCUesG41q33Kih2E6YTdrHJmjp5cLWX8Rm6EdmieHj8bdHPf,"[""JTmFx5zX9mM94itfk2nQcJnQQDPjcv4UPD7SYj6xDCV""]",true,8,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""JTmFx5zX9mM94itfk2nQcJnQQDPjcv4UPD7SYj6xDCV"",""kQC7awXFEMX6Kcva1SAgCtEyUEDgg8S1sh2ddoQpwDZ"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hFzHuj3bbbnStFGgbeYicwHdgmE6ktdrt1m5gWPPAocW3"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",cc33eac73757b15ef659037e5170a699,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 21:38:04.000,170506748,4mjXW91UoPPziu1MSxrgrfV9YwHWCczxSi9qYC7RLbtrMkoGfPt2mMhFQLuNCmLMZArGr1KLWEyRpksQ5wxKLDV7,"[""JTmFx5zX9mM94itfk2nQcJnQQDPjcv4UPD7SYj6xDCV""]",true,8,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""JTmFx5zX9mM94itfk2nQcJnQQDPjcv4UPD7SYj6xDCV"",""FNNvb1AFDnDVPkocEri8mWbJ1952HQZtFLuwPiUjSJQ"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwhXFZya7tRXshB8qo7i3YQCvtpTTSsPeK9"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",08a1ffea7a943361eb9c08e316151788,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 20:48:56.000,170501230,3u57gDeyyyiSjUXFgk3VUWTKSoLfDyRMYNNsaqC9YfiNeFdsYVgoE5jKroLNpzrSgQDxi1327jVNbQPZoicHW8G4,"[""JTmFx5zX9mM94itfk2nQcJnQQDPjcv4UPD7SYj6xDCV""]",true,4,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""JTmFx5zX9mM94itfk2nQcJnQQDPjcv4UPD7SYj6xDCV"",""DEjXZ6W6ymAqtH5MQGhuLGCtbEtVJigDoD5KLQHRiL8H"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hFzHuj3bbbnStFGgbeYicwHdgmE6ktdrt1S1dEMkP6YYP"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",f6d8c2829beca1ea0721d4a3fc3e3910,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 21:35:38.000,170506474,5Ed1Jyx3LgKZmkWC8xjqfUYxknCdAaF8gEeHEZo1ooq4oyUPsADbrqbtMiMVnSYingDGjbguq3yvkBLeKysQzzie,"[""JTmFx5zX9mM94itfk2nQcJnQQDPjcv4UPD7SYj6xDCV""]",true,5,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""JTmFx5zX9mM94itfk2nQcJnQQDPjcv4UPD7SYj6xDCV"",""GAD1XUUU6pU41LZXMbBzbKDT5SGB1nSamFosF2HrX23s"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hFzHuj3bbbnStFGgbeYicwHdgmE6ktdrt1nmLbhFWnGnT"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",7a0bd0cdc96c59291978228bd06e7986,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 21:40:14.000,170506990,5jv18meUkDTbQTeb3MzwzaPqRXzD9xJxApubXB54MamFc1et3MuBqafksAVS6ibkWFdTdSgzbiJvtKtd39Q9Hrtw,"[""DgAK7fPveidN72LCwCF4QjFcYHchBZbtZnjEAtgU1bMX""]",true,3,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""DgAK7fPveidN72LCwCF4QjFcYHchBZbtZnjEAtgU1bMX"",""3NBReDRTLKMQEKiLD5tGcx4kXbTf88b7f2xLS9UuGjym"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwmvu4moCTbiHqjJPvNGPLpyTUpiShKkb3m"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",67ba702ad960a8797f9204eb142aa17a,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 20:46:22.000,170500927,HPk2eEnJsFQ8THNJDzG4wYaXY7qmcKxR1Z4acShSKvrMUBnS6TUXig71z83WUkQXAz1zsinaAEPpFrDaj9tYw2r,"[""5XLqnSjJBAm1XjAcR76QCn8eB1phEQ3py2VAE2f8pdCQ""]",true,3,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""5XLqnSjJBAm1XjAcR76QCn8eB1phEQ3py2VAE2f8pdCQ"",""7KVswB9vkCgeM3SHP7aGDijvdRAHK8P5wi9JXViCrtYh"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwrpQ1qMgZFkds6DzRAoobz9yAwsY68Dxzj"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",b75b3176a0be26f46143c6a8b8333681,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 21:07:59.000,170503373,2dNFTxKeu65jupGrRDcSfrKRVkKW9i2iH95YpzkLuVePat8zRVNTuPBaTps1TXveUHGV9hc1k3k8C2KWgMJeKWWe,"[""Y2akr3bXHRsqyP1QJtbm9G9N88ZV4t1KfaFeDzKRTfr""]",true,5,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""Y2akr3bXHRsqyP1QJtbm9G9N88ZV4t1KfaFeDzKRTfr"",""8RMnV1eD55iqUFJLMguPkYBkq8DCtx81XcmAja93LvRR"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwuB7eUGpZb2SH9q3wkyrhCYvEiAS3G639q"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",64c0d3d2040fe1d099b00a850b23b5f5,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 21:20:58.000,170504830,4raQC1Ppezq3341GJSPHFH6sJKmpnA42NACAYFE2FSzVMRzfa4h66hJu5YytCpSDWjYFdFwu7J89DHrri7BgG8qZ,"[""D68ZFycNR6H4A79puYfZpE1j8LZQeP9SXTukF3dSUby4""]",true,1,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""D68ZFycNR6H4A79puYfZpE1j8LZQeP9SXTukF3dSUby4"",""7KVswB9vkCgeM3SHP7aGDijvdRAHK8P5wi9JXViCrtYh"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwmQf7rrbzpWyJEDohifgmAjLhYSkquzyju"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",4e88ecfaa9350d64e411c2fe03eb2a9c,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 21:36:15.000,170506548,5tGAJVkWdJ77DYaEfaSEUi2cDNgwhP2t8GDERFV5doWU7WeGHZaLv1bFzQ6Xv2zQSkVb8ninC5gbq2mfAyD9h7R3,"[""JTmFx5zX9mM94itfk2nQcJnQQDPjcv4UPD7SYj6xDCV""]",true,3,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""JTmFx5zX9mM94itfk2nQcJnQQDPjcv4UPD7SYj6xDCV"",""7Dn52EY5EGE8Nvvw98KVMGPWTiTGn3PF4y24TVLyXdT9"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwmmXkKxhK3yYsMjTRacdyUsPQVhN3kwmrP"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",ca48cdc3c1be34fd8acfffeef06cb694,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 19:58:00.000,170495285,23VZ9cfJwPQMU7sSpkQw96pgckJouAy4FpRyvq1UhqRT9t3vH1kGhG8F6NUu2Tfs6Wnai2usqNBKH7wGuHQPp6Ys,"[""JTmFx5zX9mM94itfk2nQcJnQQDPjcv4UPD7SYj6xDCV""]",true,9,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""JTmFx5zX9mM94itfk2nQcJnQQDPjcv4UPD7SYj6xDCV"",""HkGEau5xY1e8REXUFbwvWWvyJGywkgiAZZFpryyraWqJ"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hFzHuj3bbbnStFGgbeYicwHdgmE6ktdrt1FnyeTVQ1NhD"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",86087a2d459f70ab837b371c492f60ae,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 21:12:15.000,170503870,3MP5SsbW4d8eqqq8TZiJqLH9843K4AqbMe1bViumKpx9s3DtsybikTNqBzRkHo1zEesBAFQ3yBdWjjay9ptMep4S,"[""HfeFy4G9r77iyeXdbfNJjYw4z3NPEKDL6YQh3JzJ9s9f""]",true,0,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""HfeFy4G9r77iyeXdbfNJjYw4z3NPEKDL6YQh3JzJ9s9f"",""ETp9eKXVv1dWwHSpsXRUuXHmw24PwRkttCGVgpZEY9zF"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwxmBZwtkrzr8YRBqdJD1L1G8ada8NWaDm1"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",d904ad46648f785eabf8e6e44aedea7c,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 21:29:35.000,170505795,3tfZUWSjRwJNmBq473kHgFmEJ7xhTF6CiuNv5RfKtDo5wjxGvNDAccnTuxJRy1aPFNvQUw7pzYUQDdn6o9i5pxYF,"[""HfeFy4G9r77iyeXdbfNJjYw4z3NPEKDL6YQh3JzJ9s9f""]",true,5,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""HfeFy4G9r77iyeXdbfNJjYw4z3NPEKDL6YQh3JzJ9s9f"",""GXwvSeEvZ5a1f1tdNSQBRcmRaQ73AxJTi7w6FmCrdiyn"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwnqemgYCtE1LgwUGEY9fvfsGtKZQ8Zigm5"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",1c5050bfda80a1519f2fe36671b6f19c,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 21:17:18.000,170504416,5NnYvgVtUW3ePUyjMAFao4JitEg2euXcnpbSACHyfASwv7rwTTCpv2CSCmsePy7xSs58v5zGoyHuz7F4YqDKaWas,"[""4YfiMm6wp4M6rpyuCkF74aQmNrL2GtF72he2fCiS4Lo2""]",true,4,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""4YfiMm6wp4M6rpyuCkF74aQmNrL2GtF72he2fCiS4Lo2"",""3wDLxH34Yz8tGjwHszQ2MfzHwRoaQgKA32uq2bRpjJBW"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwu19MN4m8WMDznqr2dwmkTAn7pj53okaxF"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",5fa7561a71ff3abc506f913744b6a814,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 21:27:25.000,170505564,2EGbsFziisgnJsivUtybfXqxYV3eJMMw24FmGV5RZaBmYeHpGnep3NEPLjafnorD2BTiRpTgSk83cEqCQMHSWogc,"[""JTmFx5zX9mM94itfk2nQcJnQQDPjcv4UPD7SYj6xDCV""]",true,5,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""JTmFx5zX9mM94itfk2nQcJnQQDPjcv4UPD7SYj6xDCV"",""EHkW5sh588isxidKdTvpmBgRQTg9fta6qQMcWQirPVD2"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwv8WdEkxW9wPdmDg1wk3qT5mf6TXNczb7d"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",b1677c5f38531213ea45752bc0a52549,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 21:26:15.000,170505435,huUVh8rYBN8Y5HoinNuawGtv19BQAhD1A2HNRiNuvMcK41UZaDQhwm8YHJgp864sF4NbyE5g5adizUW2n2WFmC1,"[""Y2akr3bXHRsqyP1QJtbm9G9N88ZV4t1KfaFeDzKRTfr""]",true,1,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""Y2akr3bXHRsqyP1QJtbm9G9N88ZV4t1KfaFeDzKRTfr"",""Bt1hEbY62aMriY1SyQqbeZbm8VmSbQVGBFzSzMuVNWzN"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwbsJiGy8XMxCG6n8J9LJxfHtmcJtABMQhM"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",f9cb5c5a0ea0850708b6e76d0842fbed,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 21:31:20.000,170505986,641ZBW52fLhNd7TskDMnFyfjCakX49FgKPnXo3NmjVK3X6FPXSQKooAoHKnNx2eEAUXnExfUBrp3zTHdNgKZTaDP,"[""9TvAYCUkGajRXs42ZrTpDQ3xf16cXBG13AJ3WRAue6Vw""]",true,2,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""9TvAYCUkGajRXs42ZrTpDQ3xf16cXBG13AJ3WRAue6Vw"",""45rTB9ezDcTX5tMZx2uJUBbBEqAWDhXykYbBfaSWUXvD"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwwUamjD2GttrgHgzsDiD8Eo19VV4m18XBm"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",fe34e3c633173b50306d52326dae5f12,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 20:49:00.000,170501239,thT4dLvbTzBYgZSPN9eQkeXLsZoWUx77bfQ7fGprXpy7TobJwdfku5oZEiAgvHNi7yD3uHcQgmtWbu9gjRJAGQz,"[""JTmFx5zX9mM94itfk2nQcJnQQDPjcv4UPD7SYj6xDCV""]",true,8,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""JTmFx5zX9mM94itfk2nQcJnQQDPjcv4UPD7SYj6xDCV"",""FNNvb1AFDnDVPkocEri8mWbJ1952HQZtFLuwPiUjSJQ"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcweav8z4SWoJcncwdF2aZorF9vxSSzMkZPm"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",96cc233495d93b84aa123e59c97c78ef,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 20:56:58.000,170502128,5YYHZdtsGr6NJKmUPgG9T8HUvnEa2wGZLZqqmCEMpDDR3kAir3BLwftnVtmEjArBp6435eabToVz48jXPnpKWET1,"[""Y2akr3bXHRsqyP1QJtbm9G9N88ZV4t1KfaFeDzKRTfr""]",true,4,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""Y2akr3bXHRsqyP1QJtbm9G9N88ZV4t1KfaFeDzKRTfr"",""H6ARHf6YXhGYeQfUzQNGk6rDNnLBQKrenN712K4AQJEG"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwjBrNsDfa2F2xXF7gnJ6z9AmSRMwNA7bqy"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",825ce484e2d15965af9152f201736f31,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 20:59:55.000,170502461,5jkmHQ3P1px4KHmse3CC4RAfsK5x1nnyKV9KJncJG55vBtMtbgkPoj3pEVmH9D8MtSZFo6GJJXjRXvjipRcD5Ux9,"[""5YXnWX6Mmd8hp7fCpAB3wQUrHt6WtjJrA5QjmBuySsDP""]",true,3,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""5YXnWX6Mmd8hp7fCpAB3wQUrHt6WtjJrA5QjmBuySsDP"",""GVXRSBjFk6e6J3NbVPXohDJetcTjaeeuykUpbQF8UoMU"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwrK6L27Bo3Mi2KUsx93FPyx7guPNq42E7y"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",7a5da11d5efa5f1da6a2d00f4fcc24c4,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 21:06:26.000,170503197,3qJCizvAXYwigwbHmZCgH6JQTznj2t2S9Tq9GhhU4XMvs32mZBtGZ9RymG9x7ovsr7iDJTM4AAcmk7hKmg87whGS,"[""Y2akr3bXHRsqyP1QJtbm9G9N88ZV4t1KfaFeDzKRTfr""]",true,4,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""Y2akr3bXHRsqyP1QJtbm9G9N88ZV4t1KfaFeDzKRTfr"",""FNNvb1AFDnDVPkocEri8mWbJ1952HQZtFLuwPiUjSJQ"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwj2QyABpyNn5NoQe7x3am4Q9ME9uMPThLb"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",a36ec09cfe5d21d885dbe7803af9f984,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 20:58:32.000,170502306,26JeFq1AqcSZgr9rGSn6PL93oLy1sMTcYDtcRsVVcupMVheTkwpD3WRL7K7pys6BS8dGzwHVq5vJmbFTP33EKvrU,"[""4YfiMm6wp4M6rpyuCkF74aQmNrL2GtF72he2fCiS4Lo2""]",true,0,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""4YfiMm6wp4M6rpyuCkF74aQmNrL2GtF72he2fCiS4Lo2"",""DZYZkJcFJThN9nZy4nK3hrHra1LaWeiyoZ9SMdLFEFpY"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwx61sqxNL95VtjQwBXhCWiRJVaAD32zkhm"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",7348bd88c750671ca09fd0649db7effb,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 20:30:45.000,170499080,64icbrrjUd6GqnnxC4XRKfQPQcu3vTogKowzRkJbpUSuDMdrTGLbu8Tr1vcFwY4kVNA5ZjQsCnHx32jHmL5hx9aP,"[""HfeFy4G9r77iyeXdbfNJjYw4z3NPEKDL6YQh3JzJ9s9f""]",true,7,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""HfeFy4G9r77iyeXdbfNJjYw4z3NPEKDL6YQh3JzJ9s9f"",""4CkQJBxhU8EZ2UjhigbtdaPbpTe6mqf811fipYBFbSYN"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwuqntwKQ7DBHJPREqjzQvJWkKkncz2SD35"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",5a0a03fad365cb61f62ee93bb9ef977a,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
2023-01-02 20:46:16.000,170500914,5kxaT1GCbvVpYcbT8BrhV9V8Xwg7qzE175mWVVkDvfynYJmwFvDCmcWJkkRDLB5oGZJNoQ2BVKoCAUYAbkaVLbF1,"[""Y2akr3bXHRsqyP1QJtbm9G9N88ZV4t1KfaFeDzKRTfr""]",true,7,"null",FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH,"{""accounts"":[""Y2akr3bXHRsqyP1QJtbm9G9N88ZV4t1KfaFeDzKRTfr"",""3NBReDRTLKMQEKiLD5tGcx4kXbTf88b7f2xLS9UuGjym"",""SysvarC1ock11111111111111111111111111111111""],""data"":""6mJFQCt94hG4CKNYKgVcwnVBTeQ9rGyM79wwGDrhYKwqwvawkzNDRh"",""programId"":""FsJ3A3u2vn5cTVofAjvy6y5kwABJAqYWpe4975bi2epH""}","null",9317285603ff1f9a8d8dee933e5e64e2,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
