BLOCK_TIMESTAMP,BLOCK_ID,TX_ID,INDEX,TX_FROM,TX_TO,AMOUNT,MINT,FACT_TRANSFERS_ID,INSERTED_TIMESTAMP,MODIFIED_TIMESTAMP
"null",36012683,3hnuwddHFW4kbroBGFKHDUazphMk78DsnGXtViU9KVt6djW5kHupqLLzhUeTkeS8J9QGT1U47a92hVMSEMmxFqH9,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000007673,So11111111111111111111111111111111111111112,ed032f3fba6839101fcb4594abe0a081,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36087012,3GDGkSAE1QmCmBTZ2KpghJMgpUQQiHeBHV1miLBXWinNmm9h5PPVYuJKuE3rsUvMpkUqbqQERYDRDnnXCbVW9yaS,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000006221,So11111111111111111111111111111111111111112,a8edbbebf721079abc7195f1decc2569,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36251336,4qsqT2L3oEYhiCy9YZbQZbjgJrEfXde4Tdkini19NBnDHpDcaqaMMStU5dNAEpyW3UXSGPtF3UWV7fh7BiepK66B,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000007726,So11111111111111111111111111111111111111112,e553f2a96aad353c96e0a7fefac62dc9,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36216398,4vZswposDgKoHpfj2DcB1w6jDrr2pquHuJdjA4KuvPNcRm1RaLJZpxvSiT8ZGqTiXMX9LDjwANLD5NfwK6uAGAzy,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000006944,So11111111111111111111111111111111111111112,b914307a84b8c9b2cf48ceed98b9373a,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",34249253,5szx5Uv6522YtAANVhj6Z4LqomzLd2NcwMSFRZ8HnBnDgtNBC3RNhhkPo8zEdRczmQoKDRn7pn49pWqd5nLoYM2k,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000002457,So11111111111111111111111111111111111111112,cbff516e60d6002e8e0e4ee8d4568e28,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",35430750,62qH9aJM4JLJGoYNR2M7RQkjXDCHgAEwLuvVxyAUHj7o9DQiTD8NruKQS4fQX1iawwRpvyQrMJHsYBRAEtdP8ttL,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000002128,So11111111111111111111111111111111111111112,a054b8463d9f0ed77a87bb1af58d55f0,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",34962656,2vbkDNddDcvRaEVe2jLuBnFJYQi1JgCxxxnyyFuogQpvSaFNFiHYgLm5REeX1a1PB3UDEabooQ6oqDVx9dmXQxnX,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000009558,So11111111111111111111111111111111111111112,c612c0a1cb323a62075eeded495beee0,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",35996832,vF88STdfitmCLyBiVcoA2vthty1gvvnfRSUDmp7TKk37qu1WnBZKFcx6T24CvsAJw67qZz7K1ETGzMA8doJQhBz,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000002152,So11111111111111111111111111111111111111112,37693fda7acd2b75ef51b65274a85f7b,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",35501612,59u9QskzQ174GboFUT8Xv6AScZsij8LNYtxfaGLUYTs5jB7qnGgChWJbVphy3U4gXZUnZz57XhKxtzGnvmbbSpac,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000003858,So11111111111111111111111111111111111111112,819d73435712091a91df0e4eb8d51d5a,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",34312586,jqr1AiBx2e91PxJXn4kVwt38tgzeFETGfDdMaaFR6D6wBdcwbF2pWsb31XicuMctJCMDQMVrDBoAcQZgJniUFwt,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000004486,So11111111111111111111111111111111111111112,e0f622b32dce7b76812864d4e9d9d555,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",33664817,2wCGavzeyXtS6Nvptm78XxcKHg7UG7XsiwSg5k5F5Bdia3aMrT26sVnaT9MnCcVgAgDmRDN4uSr8CmxCpzJZS7uf,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000001191,So11111111111111111111111111111111111111112,f3bb272a24037b8ba4d67b430b257685,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",33434684,DgfzdAqDmS4ZxdtYnNhKCDtZidsfMkLq2AyMk697kt9M5QVjCBshYHi2NBDfY2aNeWP3WiFW7PSyo7KvvEiJvaA,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000003234,So11111111111111111111111111111111111111112,fb0f70f21b696e2f25899324adcfc1e0,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",34041973,4kgdyzjJtSBsdbiyu6smbZXm9TwsQzUq7pZDptRGoXLhq6aPAxTgs5pd3pbh9dnF1dpiR8RuSKEeCkZ8QCCtW6GQ,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000006835,So11111111111111111111111111111111111111112,05aa467f14adf9645903cee6d36af259,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",34574381,2Def2Jtex2g3ztYWVJBE2MZpuNyYDcaScJ2mvdDdpZ1DRkuCW4Na5txPrcZn841GjoqG8KgopF8evTviToqP4kHC,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,5.65e-7,So11111111111111111111111111111111111111112,3e0ffb05960e1f9229c66f0a84199135,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",35759709,2QpQjehjXaknHmky7KvGj2L8HKo83couDXNHfiFpNR6pj52YdnpdhEPVMpJif6rf6B48VNjmAHxPon49Pu5wZ5Gn,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000007659,So11111111111111111111111111111111111111112,239ecf99057762ab2449f40905b2978e,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36318429,7KUysMwqBd8XEy75XJbrtRgawKcmV66xePWfGVBFXgkXcvZihB6eS5tREhvrLRTAEcEjmfqdaA7JPoEY1ENknYD,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000008955,So11111111111111111111111111111111111111112,0a93ff5c491113269d1a4863e70170ec,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",35927526,4o9QXPBkEiRHUaKZXp5Cj4MLRYLrwxTn1zaBB9xoXUjerBh3Ux6AZEbAF8SvBedu4J8AASbnwhwBPon45YQ2A3Yg,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000001211,So11111111111111111111111111111111111111112,d3640d71c9806480b4b351a0c440ff36,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",35931902,66LCmZycUCoveQXrHsAoHfjcYYtfTGpQfA4L21biKwuwb1ZZWAf7TRTCjdxLWsrkt2QidZBGwmPVoc8jtZPW8cJU,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000002914,So11111111111111111111111111111111111111112,dec8870a831cf4aab443234f4e2a362d,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",33775459,39V7xFhj2v2Te9fsCNJWPNu4DebWUFBPvkTwSYQ22fJSTmMvgZaseGT11jr3r9hLqJqm4weEsrCFotT93a6cGmkx,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000002892,So11111111111111111111111111111111111111112,49da04a32ff3af9562b3c20eaeca8657,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",33211557,3EGRecJA9RqPHnB5mcibTTBJLKuj86LQMSAhnq3sfmBawGqatvYLmdJ8RkdEBomKoYDGShAR5fkRqCixwcqq5dxT,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000004702,So11111111111111111111111111111111111111112,49ae1109e2d7c475c059f6790d2cfe59,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",33672440,4vGAkwBXcZRZzWpSjRYNgwcAGCwEtx4BS92rKUp1uacVwsTdhihmtaKtxjyuedYXKzvGaX1yrrNSbrgs1WsZsWRx,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000001798,So11111111111111111111111111111111111111112,4306551df104e7e32f636eea3ad46333,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",33813342,5a9nEPp3x1CjVEmeMha8pbZjc1JocPLvfh2P6ML3JyXP6E4azmEQnm9waZTr3fN1GuiBHVSwNbkazqAAJv2SrLN3,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.00000919,So11111111111111111111111111111111111111112,09c723f6788cddb48a572fcf56f3e4dd,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",33876135,4P6nSuErWbgp2Yvs4m6qyTqbhwAiRiLjMsms7ACJiVcnV6nEHNW5sVicBCsWtidy4sjnmNvFseLfnye6Qw1rycL2,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000001921,So11111111111111111111111111111111111111112,9d823346b938ebd132933e43f8f2893e,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36049923,3NebBcobi6f7KRhVtnbaDh8MAPdcokY87sNcyRysVDv8y2qdNRNPGQrE2yKg2SqKi7snwANL3aCDNjiZBDpXi1Qe,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000009202,So11111111111111111111111111111111111111112,4439ec08ceb3ba8d16195921e8f11720,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36332777,4TaxSK5LZ277oVoyu2D4TGQf2cVzyCKXpLZSpPdx3ZnreymeJbwg4Gp55F3MY1WzkmJncX3DjCk5fqzDWtUMYAeg,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000009062,So11111111111111111111111111111111111111112,097e1f8a73da0fabfa9e50dab4899452,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",34873570,3KPELeLoXwecxvVVZBFrsFa2VBwNaCvKe41hkt8NbadgUhU5qeRqnjn7CFj48sCFkEnXtBGmEYFZPENnSBuSQBXr,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000003912,So11111111111111111111111111111111111111112,312faeb337a1b5b259d99aa9ea3978cb,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36240762,5vjU1cPWzNbyS2eUo4GiSoQSnFbNAANxkUXEjbg9H36zgQz3YgQXNxUaEq15KEduSTLGkA6uukUgwAjs8yWV6RGS,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,1.14e-7,So11111111111111111111111111111111111111112,df4d64902a8e191bb617c4ec6fd266a6,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",33856092,2vtgr2zKJuQyQB4Q71s3VWKkjYxJnbzxcvWWmN2UcMH7Za5Gc2UGyUNtapmEmcumWsXL12rwjzMZ9ZqGmP8euic6,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000003043,So11111111111111111111111111111111111111112,fdc709b9d6e5d5beeef6dfd81ed9a4aa,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36580589,3eK6j5Xm6XCdAnXSf3ZxxurcRxM6RA1FXAvoFhgPeQNYXwoeCr1XfgUmDh4kG5Sk4LikSRfz5yV9LsznVwpWTdrW,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000001121,So11111111111111111111111111111111111111112,9f97c5219a54f5953d6191aefc0829d0,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",35910807,4j7rctAdPzjujWC6ydvfr7Yrto4LhmN55XKamc1MViDJJYNMEfVrTAzks4Vjgp8CKn5Y7XTXqknwxJ9s2FXMGndo,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000003115,So11111111111111111111111111111111111111112,74faba6bb69ad9f2b83959fe424f33c1,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36864097,7EhGTANPkAysAk3576dfLnwnkFy4B5qXSd2uEykrNjc1YajqU57mvKzH2pcq9NwghPFczDKxsaoith6aTjbrKVg,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000005679,So11111111111111111111111111111111111111112,c2ab2b73cbc92e2bf921c963be297085,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36020929,3zPrLHTzUNByH99WypkHb8keczwB6SbmziRnBzJHKxku9fXirXFw8ZL9CGTQ6mp5mRwgs5gHD2aXxm3DNo2kJuk1,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000002455,So11111111111111111111111111111111111111112,42e211902ddcca86043d027ef2a2ed13,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36454932,59UrjLBh73qDPmqRfgsbVfhu682jA7962JiUbLPGV6SbUa5QwaKSz11uGt79R5rGWxzKr7mrWvvFdTzPGWpWgbKY,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000002447,So11111111111111111111111111111111111111112,bd5e9aa8cac97e3cedd2380904c6bc8e,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",34052253,5xPrzLjab9ePYecDLdVgGeciKpvQAE1vjwsfoo73MESoaay1xAnYgyV9G1qRBjut29V8dS8LsRnyCFH9BDRb72NJ,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000007909,So11111111111111111111111111111111111111112,6bcbbba466c2e77227ef19791087082b,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36647139,3yvw55Uiswib7E6wwdd5MQi15c3nKJDBRPgoorzWJvKB71JMoCc4AMy82qu9KxJpKHdiRFhTdLAXGJqeTi7pj3w6,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,2.39e-7,So11111111111111111111111111111111111111112,8939e894908c29179c2fb183a5de9ea7,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36423804,4CMeXNR1yqmji1uPVdeeJyb7KJDkqAPPeS4YrWvGPJqsqMwc8yxjdFEVEe7HuUMMcS37QCK7Waiyy2YqAzYmztTk,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000002506,So11111111111111111111111111111111111111112,1b04b55e660acef5884956a0aa569e28,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",33639259,TuMTDAgx5AUJeAWfJ5Fp9G7bJbf3qd5eyrxD2ZFrgfuGYDAypRPKRNmLPhea84tHh2cgdMx7V7vs8ez3crd14Jc,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000006183,So11111111111111111111111111111111111111112,4ea1aedd8d172040807187e781d1e1ed,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36491388,2H7GpHzfKoMtyu2xgSK4Lu6ejUHTF5Sk5dAYspDCcYJU1V8neghKFAQDp4xM5XoYcC8ve4kYxri6988ZZFQhFiat,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000004232,So11111111111111111111111111111111111111112,15bb0e3a8eb406a6fb6f6c4e88fa68ab,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",37099537,4N84fX6Fm9SEogWTWc1KJfMm3rTSdMauVSFLxxihH6mVKH8QxUqvTy2spgdtywnUFKwkuNpHgJLvtznoSqjjjzvB,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000003929,So11111111111111111111111111111111111111112,398a5a4702ee3213a3bc15a9b1e40240,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36789408,cJcgydku6oMSGZjS9nUb4NRLUbyXpNszQbBiqkWe5RnSL3CET8rmfKEcQKxY57xqUD6yL6tRET3Kq4ZnccJRtT6,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,1.74e-7,So11111111111111111111111111111111111111112,afd933af45eac6f2ee6253fcbff5c0f9,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",33410576,2wYxd1jkzeSuxgRX46KNTwmX8htJ93EV4qFVFj2BejCcdRoB4Z4fzAVeZMUXuN12he9vogzzGs4pBEUnScEdQstz,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000006251,So11111111111111111111111111111111111111112,a01a0714b6ae47eef1ee8a2589f660e0,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36706208,34gY8LgBDvVHTFw3ssHtbbbPRAjRdzhKvFrfLMhR1vWYF3FVjtGSmuc5jZCBegdt3sJXWvGZQMbx3WDeBiBx3S2J,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,8.69e-7,So11111111111111111111111111111111111111112,6f2bbbc59ab547d302618abfd70a45bd,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",34238927,4Pe2BNg4hREzDeL2qiuVtjwrARaVUtGgx5KJtjwj9SxCFfShP1MX3LhbcyZY4tuxDraG96sdJCnCWmPzyYAKCdMv,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000007665,So11111111111111111111111111111111111111112,4e1bd03849a39a3e5d94a7e4442cfa40,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",37151937,4t2PZMwKEwDPkX7qMGY9FSz6HpEhHYG93QJi79s2c6RKT5Q7XwUxBzmpFXpGHquCd9dVvksTq6kRajrN5npipYPa,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,9.63e-7,So11111111111111111111111111111111111111112,ebfcfcf1961f1aac3b28590a2e16f8b9,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36924725,ZcyRwodFVAVKpAgw7hKaeDViZGmUM2kTJGVhCjnpFAxjA11Ekk61gDwkqnHaASmcqE1kz4Ts9XR8RfH4g1HpSNc,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000006946,So11111111111111111111111111111111111111112,f77d60257232ee56791fae0ba896472c,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",33575452,5QPXCZWRAVbjrR5j5UyxybyHCjWBA1sMhunDcRYzeZ6C4Aa67mMwp8ob5vKn4GikbTLNrjnsBfKnRXUKRHJSfrgs,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000009841,So11111111111111111111111111111111111111112,cce80e52ca8380a57ff81ebcc56d8dfd,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36625966,3tJGp1y1drvPY66WmBSb3Ef1wNh3dbzRq5Q3giD6gSHKE5sx9QgTLueVN3ZymgqiK4kpVxwsm2h3x2NR7msZ7HVy,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,6.3e-7,So11111111111111111111111111111111111111112,4ae66ba7c04c010527a4d2c93904ad63,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",34222516,5pzdrZcKpvhCZhRvWihrrewcCxSNDqcqTUTFzmEEFuGWEfj6eFjJEgUUxdVCHAxjfY5ZVZcBjm8PDn2GBNYqPYf1,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,3.09e-7,So11111111111111111111111111111111111111112,dd9129836421f741b560ad9640a7a20a,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",35393881,3UmpjxvGGT8ecziRQKgzy4asXYaJ4H7WAaVHFXm2ZW79ZeHkJ6rTWv45Dq1U7Yp9pyycncbrUuMG8dRUmAqdwsqj,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000003769,So11111111111111111111111111111111111111112,e43b914bf1951b5ee6c639f9efd35999,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",34006343,4XCK8qwh1XvXHnXhUVF2X32sDC8qWkukmHxtr9HVWLMt72wqUZxHjbkYZNnAgXCHPiWwWMK5PwVaForexfxAUbPX,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000003501,So11111111111111111111111111111111111111112,329bd6613a4b817bdcd546be4bdf4b08,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
"null",36705268,2zFM77ohGCeyzgjUh9d8yUEBhogSvNNos5yN5ncM5iBKsqTEGwFWRejhZWbZ15UXBh3jAHj7dF252zkT3KGmrTzn,1,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,D5Qh6N6UXVTifvebzqPHdHCeuQXWvoTx6eSZ9TEas661,0.000006797,So11111111111111111111111111111111111111112,de5005a5be6a2ab945ef65da893840c4,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000
ï»¿